context_len,gamma,alpha,base_energy_per_tok,base_latency_per_tok,spec_energy_per_tok,spec_latency_per_tok,latency_speedup,energy_ratio
128,1,0.4,0.13639297258133776,0.0030300399421321345,0.20837375565742192,0.0024087600458447666,1.2579251915769307,1.527745540798728
128,1,0.42500000000000004,0.13639297258133776,0.0030300399421321345,0.20471807573360748,0.002366501097672051,1.280388141426519,1.5009429874513815
128,1,0.45000000000000007,0.13639297258133776,0.0030300399421321345,0.20118845373820046,0.00232569935460874,1.3028510912761069,1.4750646600815303
128,1,0.4750000000000001,0.13639297258133776,0.0030300399421321345,0.19777847994602757,0.002286280721479778,1.325314041125695,1.4500635641479451
128,1,0.5000000000000001,0.13639297258133776,0.0030300399421321345,0.19448217194692707,0.0022481760427884483,1.3477769909752833,1.4258958380788123
128,1,0.5250000000000001,0.13639297258133776,0.0030300399421321345,0.1912939396199283,0.0022113206978247035,1.370239940824871,1.4025204964709632
128,1,0.5500000000000002,0.13639297258133776,0.0030300399421321345,0.18820855349702623,0.0021756542349565633,1.3927028906744592,1.3798991981407864
128,1,0.5750000000000002,0.13639297258133776,0.0030300399421321345,0.18522111613993056,0.0021411200407509033,1.4151658405240473,1.3579960362655357
128,1,0.6000000000000002,0.13639297258133776,0.0030300399421321345,0.18232703620024415,0.0021076650401141706,1.4376287903736353,1.3367773481988867
128,1,0.6250000000000002,0.13639297258133776,0.0030300399421321345,0.1795220048740865,0.0020752394241124136,1.4600917402232236,1.3162115428419805
128,1,0.6500000000000002,0.13639297258133776,0.0030300399421321345,0.17680197449720644,0.002043796402534953,1.4825546900728117,1.2962689437080113
128,1,0.6750000000000003,0.13639297258133776,0.0030300399421321345,0.17416313905694963,0.0020132919786165207,1.5050176399223998,1.2769216460407276
128,1,0.7000000000000003,0.13639297258133776,0.0030300399421321345,0.1716019164237592,0.0019836847436368664,1.5274805897719874,1.2581433865401286
128,1,0.7250000000000003,0.13639297258133776,0.0030300399421321345,0.16911493212776268,0.001954935689381259,1.549943539621576,1.2399094244163587
128,1,0.7500000000000003,0.13639297258133776,0.0030300399421321345,0.1666990045259375,0.0019270080366758128,1.5724064894711638,1.222196432638982
128,1,0.7750000000000004,0.13639297258133776,0.0030300399421321345,0.16435113122275524,0.0018998670784127728,1.594869439320752,1.204982398376461
128,1,0.8000000000000004,0.13639297258133776,0.0030300399421321345,0.16206847662243923,0.0018734800356570399,1.6173323891703402,1.1882465317323436
128,1,0.8250000000000004,0.13639297258133776,0.0030300399421321345,0.15984836050432363,0.0018478159255795466,1.6397953390199278,1.1719691819825855
128,1,0.8500000000000004,0.13639297258133776,0.0030300399421321345,0.15768824752453545,0.0018228454400987415,1.6622582888695163,1.1561317606044423
128,1,0.8750000000000004,0.13639297258133776,0.0030300399421321345,0.15558573755754165,0.0017985408342307584,1.6847212387191042,1.1407166704630498
128,1,0.9000000000000005,0.13639297258133776,0.0030300399421321345,0.15353855680020556,0.0017748758232540378,1.7071841885686925,1.125707240588536
128,1,0.9250000000000005,0.13639297258133776,0.0030300399421321345,0.15154454956903401,0.0017518254878871019,1.7296471384182808,1.1110876660354376
