study,setting,arch,ctx,gamma,alpha,draft,target,bits,base_E,base_L,spec_E,spec_L,round_E,round_L,yield,latency_speedup,energy_ratio
precision,4bit,kv_buffer,1024,1,0.4,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0660240706267286,0.0011911191291989,0.0924336988774201,0.0016675667808785,1.4,1.2564656588593444,0.7952346948352379
precision,4bit,kv_buffer,1024,1,0.45,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0637473785361518,0.0011500460557783,0.0924336988774201,0.0016675667808785,1.45,1.3013394323900354,0.7678128088064364
precision,4bit,kv_buffer,1024,1,0.5,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.06162246591828,0.0011117111872523,0.0924336988774201,0.0016675667808785,1.5,1.3462132059207264,0.7422190485128886
precision,4bit,kv_buffer,1024,1,0.55,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0596346444370452,0.0010758495360506,0.0924336988774201,0.0016675667808785,1.5500000000000005,1.3910869794514171,0.7182764985608598
precision,4bit,kv_buffer,1024,1,0.6,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0577710617983875,0.001042229238049,0.0924336988774201,0.0016675667808785,1.6,1.435960752982108,0.695830357980833
precision,4bit,kv_buffer,1024,1,0.65,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0560204235620728,0.0010106465338657,0.0924336988774201,0.0016675667808785,1.65,1.480834526512799,0.6747445895571715
precision,4bit,kv_buffer,1024,1,0.7,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0543727640455412,0.0009809216358109,0.0924336988774201,0.0016675667808785,1.6999999999999995,1.5257083000434897,0.6548991604525489
precision,4bit,kv_buffer,1024,1,0.75,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0528192565013829,0.0009528953033591,0.0924336988774201,0.0016675667808785,1.75,1.570582073574181,0.6361877558681902
precision,4bit,kv_buffer,1024,1,0.8,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0513520549319,0.0009264259893769,0.0924336988774201,0.0016675667808785,1.7999999999999998,1.6154558471048714,0.6185158737607406
precision,4bit,kv_buffer,1024,1,0.85,gpt3_6.7b,gpt3_175b,4,0.0830246354384827,0.0014966002814489,0.0499641615553622,0.0009013874491235,0.0924336988774201,0.0016675667808785,1.8500000000000003,1.6603296206355629,0.6017992285239636
