experiment,arch,ctx,gamma,alpha,draft,target,bits,base_E,base_L,spec_E,spec_L,round_E,round_L,yield,latency_speedup,energy_ratio
scheduler,kv_buffer,1536,4,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1189245690118116,0.0019143390166534,0.274192486313633,0.004413700036796,2.3056,1.5744054088025037,0.7140700654671532
scheduler,kv_buffer,1536,4,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1085639427028918,0.0017475631237917,0.274192486313633,0.004413700036796,2.52563125,1.7246562719641865,0.6518607745849947
scheduler,kv_buffer,1536,4,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0988758019233468,0.0015916122883401,0.274192486313633,0.004413700036796,2.7731,1.8936431467514845,0.5936893523281052
scheduler,kv_buffer,1536,4,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0898761542846223,0.0014467441861969,0.274192486313633,0.004413700036796,3.05078125,2.083260973747945,0.5396519147156383
scheduler,kv_buffer,1536,4,0.8,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0815660656573158,0.0013129759747727,0.274192486313633,0.004413700036796,3.3616,2.295507122757849,0.489754861655482
scheduler,kv_buffer,1536,4,0.85,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0739336072610705,0.0011901156354641,0.274192486313633,0.004413700036796,3.70863125,2.532481392806207,0.4439265680407208
scheduler,kv_buffer,1536,4,0.9,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0669562370427176,0.0010778003069024,0.274192486313633,0.004413700036796,4.0951,2.796386012138764,0.4020316824842051
scheduler,kv_buffer,1536,4,0.95,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0606033115166041,0.000975536718263,0.274192486313633,0.004413700036796,4.52438125,3.0895256382219958,0.3638862093995877
scheduler,kv_buffer,1536,5,0.2,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2138031054443352,0.0038114691647245,0.2672367775569835,0.0047640315383725,1.24992,0.7907569422297975,1.2837582576107869
scheduler,kv_buffer,1536,5,0.25,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2004765276324916,0.0035738961870282,0.2672367775569835,0.0047640315383725,1.3330078125,0.8433221180402997,1.2037402229050136
scheduler,kv_buffer,1536,5,0.3,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1872022147044079,0.0033372549357089,0.2672367775569835,0.0047640315383725,1.4275300000000002,0.9031212059502232,1.124036007196258
scheduler,kv_buffer,1536,5,0.35,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1740238073951053,0.0031023233943957,0.2672367775569835,0.0047640315383725,1.5356334375,0.971512417933414,1.0449076466875735
scheduler,kv_buffer,1536,5,0.4,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.161001528796139,0.0028701751604808,0.2672367775569835,0.0047640315383725,1.65984,1.0500912082298923,0.9667167445975964
scheduler,kv_buffer,1536,5,0.45,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1482109365364009,0.0026421572002401,0.2672367775569835,0.0047640315383725,1.8030840625,1.1407139975724694,0.8899169787614241
scheduler,kv_buffer,1536,5,0.5,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1357393155844995,0.0024198255433003,0.2672367775569835,0.0047640315383725,1.96875,1.2455218974133655,0.8150324425919363
scheduler,kv_buffer,1536,5,0.55,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1236800941389695,0.0022048457346829,0.2672367775569835,0.0047640315383725,2.1607096875000003,1.366964434150827,0.742624115879924
scheduler,kv_buffer,1536,5,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1121260646973111,0.0019988719867634,0.2672367775569835,0.0047640315383725,2.38336,1.5078232733557428,0.6732491614161833
scheduler,kv_buffer,1536,5,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1011624304201615,0.0018034232167662,0.2672367775569835,0.0047640315383725,2.6416603125000004,1.6712359439982651,0.6074191726166057
scheduler,kv_buffer,1536,5,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0908607042629237,0.0016197742865501,0.2672367775569835,0.0047640315383725,2.94117,1.8607195626744215,0.5455635414997687
scheduler,kv_buffer,1536,5,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0812742679591182,0.001448876832579,0.2672367775569835,0.0047640315383725,3.2880859375,2.080194557832739,0.4880027930696001
scheduler,kv_buffer,1536,5,0.8,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0724360247953485,0.0012913174219285,0.2672367775569835,0.0047640315383725,3.68928,2.334008394000854,0.4349344916495561
scheduler,kv_buffer,1536,5,0.85,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0643581688368941,0.0011473134382691,0.2672367775569835,0.0047640315383725,4.1523365625,2.6269592960121355,0.3864318552219657
scheduler,kv_buffer,1536,5,0.9,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0570337518982632,0.0010167410162589,0.2672367775569835,0.0047640315383725,4.68559,2.9643199732323007,0.3424531641378939
scheduler,kv_buffer,1536,5,0.95,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0504395237630659,0.0008991856741593,0.2672367775569835,0.0047640315383725,5.298162187499999,3.35186134378603,0.3028588149186165
scheduler,kv_buffer,1536,6,0.2,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2665705606059255,0.004091554825471,0.3332089356284372,0.0051143780669615,1.249984,0.7366260091000523,1.6005948917467443
scheduler,kv_buffer,1536,6,0.25,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2499219557469472,0.0038360176821597,0.3332089356284372,0.0051143780669615,1.333251953125,0.7856965091995727,1.5006300950661975
scheduler,kv_buffer,1536,6,0.3,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2332972770543978,0.0035808477782822,0.3332089356284372,0.0051143780669615,1.4282590000000002,0.8416849552724127,1.4008089605352827
scheduler,kv_buffer,1536,6,0.35,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2167252476589785,0.0033264859812159,0.3332089356284372,0.0051143780669615,1.5374717031249998,0.906044913196672,1.3013039531710326
scheduler,kv_buffer,1536,6,0.4,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2002534566404219,0.0030736627291924,0.3332089356284372,0.0051143780669615,1.663936,0.9805713793759796,1.20240081659701
scheduler,kv_buffer,1536,6,0.45,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1839522881046119,0.0028234583381602,0.3332089356284372,0.0051143780669615,1.811387828125,1.0674659729757578,1.1045221647735934
scheduler,kv_buffer,1536,6,0.5,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1679163140174801,0.0025773243802011,0.3332089356284372,0.0051143780669615,1.984375,1.1694087578784338,1.0082358451226014
scheduler,kv_buffer,1536,6,0.55,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1522621130910995,0.0023370502059125,0.3332089356284372,0.0051143780669615,2.188390328125,1.2896366943575857,0.914241842258262
scheduler,kv_buffer,1536,6,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.137122115915466,0.0021046684741835,0.3332089356284372,0.0051143780669615,2.430016,1.43202872047104,0.8233353217284012
scheduler,kv_buffer,1536,6,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1226349733365162,0.0018823073177548,0.3332089356284372,0.0051143780669615,2.7170792031250004,1.601197463172904,0.7363487979533583
scheduler,kv_buffer,1536,6,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.108933851799808,0.0016720106900609,0.3332089356284372,0.0051143780669615,3.058819,1.802587579144543,0.6540818548482805
scheduler,kv_buffer,1536,6,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0961346622761202,0.0014755576926304,0.3332089356284372,0.0051143780669615,3.466064453125,2.042580725344503,0.577230467645031
scheduler,kv_buffer,1536,6,0.8,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0843262924020396,0.0012943126495566,0.3332089356284372,0.0051143780669615,3.951424,2.3286071592773707,0.5063283528077884
scheduler,kv_buffer,1536,6,0.85,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0735644022039627,0.0011291298789196,0.3332089356284372,0.0051143780669615,4.529486078124999,2.669263968981575,0.4417097151104102
scheduler,kv_buffer,1536,6,0.9,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.063869456713682,0.0009803234956743,0.3332089356284372,0.0051143780669615,5.217031,3.0744399327361425,0.3834974346836664
scheduler,kv_buffer,1536,6,0.95,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0552287258772286,0.0008476981079754,0.3332089356284372,0.0051143780669615,6.033254078125,3.555447008486375,0.3316150752575202
scheduler,kv_buffer,1536,7,0.2,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2637974378322843,0.0047144770746575,0.3297459531385543,0.0058930812569952,1.2499968,0.6392958655589008,1.5839439677452816
scheduler,kv_buffer,1536,7,0.25,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2473132385544552,0.0044198783847384,0.3297459531385543,0.0058930812569952,1.33331298828125,0.681906930405091,1.4849663270836286
scheduler,kv_buffer,1536,7,0.3,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2308373124330567,0.0041254275491981,0.3297459531385543,0.0058930812569952,1.4284777,0.7305777804015883,1.3860383617195458
scheduler,kv_buffer,1536,7,0.35,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2143831459531139,0.003831365592836,0.3297459531385543,0.0058930812569952,1.53811509609375,0.7866505111744814,1.2872410498337803
scheduler,kv_buffer,1536,7,0.4,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1979773182984526,0.0035381675276681,0.3297459531385543,0.0058930812569952,1.6655744,0.8518380428659874,1.1887339833398645
scheduler,kv_buffer,1536,7,0.45,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1816657474584744,0.0032466539807259,0.3297459531385543,0.0058930812569952,1.81512452265625,0.9283236587555378,1.0907928719752442
scheduler,kv_buffer,1536,7,0.5,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1655195372617057,0.0029580956897858,0.3297459531385543,0.0058930812569952,1.9921875,1.018880394068307,0.9938446511991994
scheduler,kv_buffer,1536,7,0.55,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1496386623583444,0.0026742793598296,0.3297459531385543,0.0058930812569952,2.20361468046875,1.1270122887583156,0.8984896082829408
scheduler,kv_buffer,1536,7,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.134151613215243,0.0023975013185445,0.3297459531385543,0.0058930812569952,2.4580096,1.2571195180532364,0.8054992507193237
scheduler,kv_buffer,1536,7,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1192096368410929,0.0021304645889809,0.3297459531385543,0.0058930812569952,2.7661014820312504,1.4146894145480429,0.7157817252630128
scheduler,kv_buffer,1536,7,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1049754093919473,0.0018760764511131,0.3297459531385543,0.0058930812569952,3.1411733,1.60651539563462,0.6303138037818242
scheduler,kv_buffer,1536,7,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0916075912882081,0.0016371724173736,0.3297459531385543,0.0058930812569952,3.59954833984375,1.840945810054485,0.5500481460812525
scheduler,kv_buffer,1536,7,0.8,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0792441534132177,0.0014162182454735,0.3297459531385543,0.0058930812569952,4.161139200000001,2.128164717361735,0.4758131838177642
scheduler,kv_buffer,1536,7,0.85,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0679879708418078,0.0012150524755663,0.3297459531385543,0.0058930812569952,4.850063166406249,2.4805066140833536,0.4082266195571984
scheduler,kv_buffer,1536,7,0.9,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0578976239697374,0.0010347220318948,0.3297459531385543,0.0058930812569952,5.6953279000000006,2.912807120364034,0.3476401931240701
scheduler,kv_buffer,1536,7,0.95,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0489848439703938,0.0008754365690652,0.3297459531385543,0.0058930812569952,6.731591374218749,3.442791640882606,0.2941243431150319
scheduler,kv_buffer,1536,8,0.2,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2848407516707952,0.0046542958991762,0.3560507572904129,0.0058178668952209,1.24999936,0.647562116244958,1.710296332232883
scheduler,kv_buffer,1536,8,0.25,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2670390866410833,0.0043634168165298,0.3560507572904129,0.0058178668952209,1.3333282470703125,0.6907306427117146,1.6034081070426098
scheduler,kv_buffer,1536,8,0.3,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2492404359027889,0.0040725869873843,0.3560507572904129,0.0058178668952209,1.42854331,0.7400568020860244,1.4965379808480923
scheduler,kv_buffer,1536,8,0.35,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2314512342156145,0.0037819115556682,0.3560507572904129,0.0058178668952209,1.5383402836328124,0.7969371196911117,1.3897245904871205
scheduler,kv_buffer,1536,8,0.4,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2136864710005017,0.0034916354484155,0.3560507572904129,0.0058178668952209,1.66622976,0.8631902575821547,1.2830579383610643
scheduler,kv_buffer,1536,8,0.45,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1959762079126605,0.0032022498728629,0.3560507572904129,0.0058178668952209,1.8168060351953124,0.9411962906586514,1.1767185265165765
scheduler,kv_buffer,1536,8,0.5,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1783737649047861,0.0029146260766664,0.3560507572904129,0.0058178668952209,1.99609375,1.0340762838257247,1.0710265090011184
scheduler,kv_buffer,1536,8,0.55,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1609641396506527,0.0026301529212235,0.3560507572904129,0.0058178668952209,2.2119880742578126,1.1459203294912077,0.9664922454063272
scheduler,kv_buffer,1536,8,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1438701828827217,0.0023508377866475,0.3560507572904129,0.0058178668952209,2.47480576,1.2820730206140358,0.8638533800331268
scheduler,kv_buffer,1536,8,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1272534269387222,0.0020793201102121,0.3560507572904129,0.0058178668952209,2.7979659633203124,1.4494861504481604,0.7640798168125202
scheduler,kv_buffer,1536,8,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1113068604918144,0.0018187533254931,0.3560507572904129,0.0058178668952209,3.19882131,1.657149246054869,0.6683303359328475
scheduler,kv_buffer,1536,8,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0962387453231014,0.0015725404285439,0.3560507572904129,0.0058178668952209,3.699661254882813,1.9166093585851045,0.5778554233525816
scheduler,kv_buffer,1536,8,0.8,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0822494913110008,0.0013439561153825,0.3560507572904129,0.0058178668952209,4.32891136,2.2425923492620345,0.4938584191064265
scheduler,kv_buffer,1536,8,0.85,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0695064959270254,0.0011357356595279,0.3560507572904129,0.0058178668952209,5.1225536914453125,2.6537387259228264,0.4173444437042607
scheduler,kv_buffer,1536,8,0.9,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0581231906873902,0.0009497325311653,0.3560507572904129,0.0058178668952209,6.12579511,3.1734679009072577,0.3489945847538232
scheduler,kv_buffer,1536,8,0.95,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0481474224321354,0.000786728547328,0.3560507572904129,0.0058178668952209,7.395011805507812,3.830985557009474,0.2890961335733317
scheduler,kv_buffer,1536,9,0.2,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.3216644274272527,0.0049346065809947,0.4020804931110191,0.0061682575946138,1.2499998719999998,0.6107773036474176,1.931400219988349
scheduler,kv_buffer,1536,9,0.25,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.3015606574239182,0.0046261976078462,0.4020804931110191,0.0061682575946138,1.333332061767578,0.6514952359555549,1.8106892476324865
scheduler,kv_buffer,1536,9,0.3,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2814580071590998,0.0043178058124412,0.4020804931110191,0.0061682575946138,1.428562993,0.6980271538420003,1.689984998628764
scheduler,kv_buffer,1536,9,0.35,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2613595302485673,0.0040094780398493,0.4020804931110191,0.0061682575946138,1.5384190992714843,0.7517052524407987,1.569305808091873
scheduler,kv_buffer,1536,9,0.4,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2412735952367513,0.0037013426706775,0.4020804931110191,0.0061682575946138,1.666491904,0.8142844287230224,1.4487019240665977
scheduler,kv_buffer,1536,9,0.45,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2212195978754226,0.0033936972522955,0.4020804931110191,0.0061682575946138,1.8175627158378904,0.888100934773171,1.3282898063042885
scheduler,kv_buffer,1536,9,0.5,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2012367668356224,0.003087143585965,0.4020804931110191,0.0061682575946138,1.998046875,0.9762894462709584,1.2083049992339183
scheduler,kv_buffer,1536,9,0.55,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.181395688402976,0.0027827645254924,0.4020804931110191,0.0061682575946138,2.2165934408417973,1.0830760829709147,1.089171330782855
scheduler,kv_buffer,1536,9,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1618106040909707,0.0024823126331015,0.4020804931110191,0.0061682575946138,2.484883456,1.2141684580378551,0.9715747521022604
scheduler,kv_buffer,1536,9,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1426486142712575,0.00218835137097,0.4020804931110191,0.0061682575946138,2.8186778761582034,1.377267719472644,0.8565185997971425
scheduler,kv_buffer,1536,9,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1241305281171449,0.0019042681400875,0.4020804931110191,0.0061682575946138,3.239174917,1.5827317795498204,0.745328699322664
scheduler,kv_buffer,1536,9,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1065185576402614,0.001634085496285,0.4020804931110191,0.0061682575946138,3.774745941162109,1.8444235071865889,0.6395794751216943
scheduler,kv_buffer,1536,9,0.8,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0900893711974613,0.0013820477680554,0.4020804931110191,0.0061682575946138,4.4631290880000005,2.1807825834713355,0.5409321532414094
scheduler,kv_buffer,1536,9,0.85,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0750966900975722,0.0011520472566094,0.4020804931110191,0.0061682575946138,5.354170637728515,2.616164992199293,0.4509101765928109
scheduler,kv_buffer,1536,9,0.9,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0617330237268288,0.0009470372200731,0.4020804931110191,0.0061682575946138,6.513215599000001,3.1824997351931894,0.3706694475363101
scheduler,kv_buffer,1536,9,0.95,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0501018574134193,0.0007686052116168,0.4020804931110191,0.0061682575946138,8.025261215232419,3.92131832642768,0.3008313328398357
scheduler,kv_buffer,1536,10,0.2,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.3171168164718661,0.0053025873934577,0.3963960124716421,0.0066282341060759,1.2499999744,0.5683915187931367,1.904094568350381
scheduler,kv_buffer,1536,10,0.25,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.297297080234879,0.0049711767647778,0.3963960124716421,0.0066282341060759,1.3333330154418943,0.6062841545799404,1.7850890468682603
scheduler,kv_buffer,1536,10,0.3,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2774777002735712,0.0046397720934702,0.3963960124716421,0.0066282341060759,1.4285688979,0.649589169766001,1.666085664605981
scheduler,kv_buffer,1536,10,0.35,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2576598957911502,0.0043083937661281,0.3963960124716421,0.0066282341060759,1.538446684745019,0.6995520525064161,1.5470917421409591
scheduler,kv_buffer,1536,10,0.4,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2378475835336953,0.0039771072756151,0.3963960124716421,0.0066282341060759,1.6665967616,0.7578235871534648,1.4281307971630437
scheduler,kv_buffer,1536,10,0.45,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2180512183744501,0.0036460874404086,0.3963960124716421,0.0066282341060759,1.8179032221270504,0.8266246356842576,1.3092656048589215
scheduler,kv_buffer,1536,10,0.5,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.198294829883225,0.0033157360647883,0.3963960124716421,0.0066282341060759,1.9990234375,0.908982392810921,1.1906404482529511
scheduler,kv_buffer,1536,10,0.55,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1786270551411385,0.0029868664212133,0.3963960124716421,0.0066282341060759,2.2191263924629885,1.009066117150452,1.072547363582785
scheduler,kv_buffer,1536,10,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1591357447857833,0.0026609474815551,0.3963960124716421,0.0066282341060759,2.4909300736,1.1326588453896562,0.9555138407612164
scheduler,kv_buffer,1536,10,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1399633936754268,0.0023403619369858,0.3963960124716421,0.0066282341060759,2.832140619502832,1.2878117928983457,0.8403954751762901
scheduler,kv_buffer,1536,10,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1213176500805138,0.002028581924724,0.3963960124716421,0.0066282341060759,3.2674224418999995,1.4857401938602153,0.7284390690262631
scheduler,kv_buffer,1536,10,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.103469031748937,0.0017301308378071,0.3963960124716421,0.0066282341060759,3.831059455871582,1.7420333978445692,0.6212689176737582
scheduler,kv_buffer,1536,10,0.8,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0867291825473194,0.0014502197491034,0.3963960124716421,0.0066282341060759,4.570503270400001,2.078268278972258,0.5207562539354342
scheduler,kv_buffer,1536,10,0.85,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0714092588814374,0.0011940515805299,0.3963960124716421,0.0066282341060759,5.551045042069238,2.524133589574933,0.4287693837205704
scheduler,kv_buffer,1536,10,0.9,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0577677256764566,0.0009659481869447,0.3963960124716421,0.0066282341060759,6.861894039100001,3.120193963646869,0.346860232485509
scheduler,kv_buffer,1536,10,0.95,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.0459642969967642,0.000768580186052,0.3963960124716421,0.0066282341060759,8.623998154470799,3.9214460075823063,0.2759877865302266
scheduler,kv_buffer,1536,11,0.2,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.3103060804209132,0.0054952672141645,0.3878825989373744,0.0068690839895699,1.24999999488,0.5484620828505007,1.8632002201244864
scheduler,kv_buffer,1536,11,0.25,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2909119665427352,0.0051518132992494,0.3878825989373744,0.0068690839895699,1.3333332538604736,0.5850261892331879,1.7467503033264489
scheduler,kv_buffer,1536,11,0.3,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2715179635519401,0.0048083613480593,0.3878825989373744,0.0068690839895699,1.4285706693700002,0.6268134784248715,1.6303010523400376
scheduler,kv_buffer,1536,11,0.35,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2521245412937139,0.0044649196811686,0.3878825989373744,0.0068690839895699,1.538456339660757,0.6750279775048313,1.5138552883012515
scheduler,kv_buffer,1536,11,0.4,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2327334639820203,0.0041215195413655,0.3878825989373744,0.0068690839895699,1.66663870464,0.731270511240176,1.397423604247266
scheduler,kv_buffer,1536,11,0.45,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.2133501404461405,0.0037782567145985,0.3878825989373744,0.0068690839895699,1.8180564499571727,0.7977080250940506,1.2810384769245675
scheduler,kv_buffer,1536,11,0.5,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.193988659981378,0.0034353807107788,0.3878825989373744,0.0068690839895699,1.99951171875,0.8773250931532114,1.1647845040248146
scheduler,kv_buffer,1536,11,0.55,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.174681013234907,0.0030934580581365,0.3878825989373744,0.0068690839895699,2.220519515854644,0.9742966109313778,1.0488537700240057
scheduler,kv_buffer,1536,11,0.6,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.155491510748946,0.002753627643843,0.3878825989373744,0.0068690839895699,2.49455804416,1.094536405036393,0.933632420808342
scheduler,kv_buffer,1536,11,0.65,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1365355249313263,0.0024179326190003,0.3878825989373744,0.0068690839895699,2.840891402676841,1.2464969777970285,0.8198131978651186
scheduler,kv_buffer,1536,11,0.7,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1179980242236423,0.0020896486236196,0.3878825989373744,0.0068690839895699,3.28719570933,1.442321770288839,0.7085067247458542
scheduler,kv_buffer,1536,11,0.75,gpt3_6.7b,gpt3_175b,8,0.1665446778447571,0.0030139457021007,0.1001428085919831,0.0017734473396184,0.3878825989373744,0.0068690839895699,3.8732945919036874,1.699484182456348,0.6012969605989464
