experiment,arch,ctx,Ld,Lt,method,config,tau,L_per_tok,E_per_tok,latency_speedup,energy_ratio,alpha,tree_depth,tree_nodes,tree_layer_counts
eagle,kv_buffer,512,32,96,vanilla,g4,3.7086312500000003,0.0885631768205063,5.695130029127688,3.2219100102064906,0.3597117244120358,0.85,,,
eagle,kv_buffer,512,32,96,vanilla,g4,4.0951,0.08020516352611787,5.157660911537289,3.5576585520052983,0.3257644849077834,0.9,,,
eagle,kv_buffer,512,32,96,vanilla,g4,4.52438125,0.07259515655445821,4.6682929735057925,3.930600875825968,0.2948553776598433,0.95,,,
eagle,kv_buffer,512,32,96,vanilla,g6,1.249984,0.2800371000682035,19.3856299077678,1.0189456535015575,1.2244212734866684,0.2,,,
eagle,kv_buffer,512,32,96,vanilla,g6,1.333251953125,0.26254744549309866,18.174904719122782,1.0868229374609444,1.1479503161653843,0.25,,,
eagle,kv_buffer,512,32,96,vanilla,g6,1.4282590000000002,0.24508292578002533,16.965919496835816,1.1642695427497323,1.071589257353155,0.3,,,
eagle,kv_buffer,512,32,96,vanilla,g6,1.5374717031249998,0.22767371508703083,15.760763053641147,1.2532961296151437,0.9954700291440266,0.35,,,
eagle,kv_buffer,512,32,96,vanilla,g6,1.663936,0.2103698065861026,14.562896177876569,1.3563856456600787,0.9198112193725959,0.4,,,
eagle,kv_buffer,512,32,96,vanilla,g6,1.8113878281249998,0.19324514002834386,13.377437365091454,1.4765835036877233,0.8449361187892133,0.45,,,
eagle,kv_buffer,512,32,96,vanilla,g6,1.984375,0.17639906494067564,12.211264108160618,1.617596930174429,0.7712791186736175,0.5,,,
eagle,kv_buffer,512,32,96,vanilla,g6,2.188390328125,0.15995404932700788,11.072854281618412,1.7839034843708532,0.699375692465836,0.55,,,
eagle,kv_buffer,512,32,96,vanilla,g6,2.430016,0.14404921387005404,9.971838545355762,1.9808687480313678,0.6298341250090369,0.6,,,
eagle,kv_buffer,512,32,96,vanilla,g6,2.7170792031250004,0.1288302137416748,8.918299910713511,2.214873185771734,0.5632912722447231,0.65,,,
eagle,kv_buffer,512,32,96,vanilla,g6,3.0588189999999997,0.11443694265389788,7.921922550707063,2.4934481760550384,0.5003587989737085,0.7,,,
eagle,kv_buffer,512,32,96,vanilla,g6,3.466064453125,0.10099116713656489,6.991135780173946,2.8254212128059013,0.44156911154322487,0.75,,,
eagle,kv_buffer,512,32,96,vanilla,g6,3.9514240000000003,0.08858626522784019,6.132403714365056,3.2210702776529456,0.3873304917715638,0.8,,,
eagle,kv_buffer,512,32,96,vanilla,g6,4.529486078124999,0.07728070877227525,5.349774079593166,3.6922873827995275,0.33789859924937,0.85,,,
eagle,kv_buffer,512,32,96,vanilla,g6,5.2170309999999995,0.06709599664860211,4.644735140471894,4.252751284522749,0.2933674346803689,0.9,,,
eagle,kv_buffer,512,32,96,vanilla,g6,6.033254078125,0.05801875570942943,4.016361137928722,4.918109367300715,0.2536785259329915,0.95,,,
eagle,kv_buffer,512,32,96,vanilla,g8,1.24999936,0.2973104319952598,19.126049889154395,0.9597462962154858,1.2080258662456087,0.2,,,
eagle,kv_buffer,512,32,96,vanilla,g8,1.3333282470703125,0.2787294505550216,17.93073099088878,1.0237260015598877,1.132527990004269,0.25,,,
eagle,kv_buffer,512,32,96,vanilla,g8,1.42854331,0.260151615365024,16.735614491639783,1.0968318821826522,1.057042897544672,0.3,,,
eagle,kv_buffer,512,32,96,vanilla,g8,1.5383402836328124,0.2415836428841155,15.541132462781931,1.181133716369,0.9815978790495531,0.35,,,
eagle,kv_buffer,512,32,96,vanilla,g8,1.66622976,0.22304117873599752,14.34829139096103,1.2793269276586015,0.9062565055076537,0.4,,,
eagle,kv_buffer,512,32,96,vanilla,g8,1.8168060351953124,0.20455560060677916,13.159109810090941,1.3949390047852845,0.8311462701124962,0.45,,,
eagle,kv_buffer,512,32,96,vanilla,g8,1.99609375,0.18618256267542457,11.977167966570239,1.5325956514580776,0.7564933058231641,0.5,,,
eagle,kv_buffer,512,32,96,vanilla,g8,2.2119880742578126,0.16801078362056437,10.808173153823514,1.6983587587930933,0.6826580926197429,0.55,,,
eagle,kv_buffer,512,32,96,vanilla,g8,2.4748057599999997,0.1501684923003405,9.660374364399033,1.9001495024867456,0.6101616474621655,0.6,,,
eagle,kv_buffer,512,32,96,vanilla,g8,2.7979659633203124,0.13282429257087178,8.544617923943672,2.148271076101722,0.5396890382034957,0.65,,,
eagle,kv_buffer,512,32,96,vanilla,g8,3.1988213099999996,0.1161796217105351,7.473862339866389,2.4560467811180864,0.4720587408086439,0.7,,,
eagle,kv_buffer,512,32,96,vanilla,g8,3.6996612548828125,0.10045185872758233,6.462091654801607,2.8405904036828593,0.4081540053640092,0.75,,,
eagle,kv_buffer,512,32,96,vanilla,g8,4.32891136,0.08585018698913674,5.522762683865872,3.3237270172723465,0.3488247815890728,0.8,,,
eagle,kv_buffer,512,32,96,vanilla,g8,5.1225536914453125,0.07254933224731937,4.667115575713101,3.933083559762465,0.2947810117036383,0.85,,,
eagle,kv_buffer,512,32,96,vanilla,g8,6.12579511,0.06066769179215957,3.9027668558067496,4.703369742683257,0.2465037652345601,0.9,,,
eagle,kv_buffer,512,32,96,vanilla,g8,7.395011805507812,0.050255207089541364,3.232929270371779,5.677871059714715,0.20419596335813603,0.95,,,
eagle,kv_buffer,512,32,96,vanilla,g10,1.2499999743999999,0.3146123705468115,20.060606461582076,0.906965563489247,1.2670536592036659,0.2,,,
eagle,kv_buffer,512,32,96,vanilla,g10,1.3333330154418945,0.29494916166843826,18.806822656465485,0.9674297235482207,1.1878630643846302,0.25,,,
eagle,kv_buffer,512,32,96,vanilla,g10,1.4285688979,0.2752863062520393,17.553061389119904,1.0365302576018085,1.1086738930801472,0.3,,,
eagle,kv_buffer,512,32,96,vanilla,g10,1.5384466847450193,0.2556250138721038,16.299399785558442,1.1162545543232376,1.0294910166682238,0.35,,,
eagle,kv_buffer,512,32,96,vanilla,g10,1.6665967616,0.23596917034201303,15.046085616626502,1.2092367215602866,0.9503300846735597,0.4,,,
eagle,kv_buffer,512,32,96,vanilla,g10,1.8179032221270506,0.2163291479671259,13.793780250901364,1.319020523193843,0.8712328699846035,0.45,,,
eagle,kv_buffer,512,32,96,vanilla,g10,1.9990234375,0.1967287865425228,12.544003783560475,1.4504363644412561,0.7922953837643579,0.5,,,
eagle,kv_buffer,512,32,96,vanilla,g10,2.2191263924629885,0.17721633903554085,11.299832965167301,1.6101370081708495,0.7137119575285408,0.55,,,
eagle,kv_buffer,512,32,96,vanilla,g10,2.4909300736,0.1578789622789665,10.066825170722474,1.8073502752664823,0.6358336022171057,0.6,,,
eagle,kv_buffer,512,32,96,vanilla,g10,2.832140619502832,0.13885802577079434,8.853994533586397,2.054923252363365,0.5592296620660169,0.65,,,
eagle,kv_buffer,512,32,96,vanilla,g10,3.2674224418999995,0.12035953786886357,7.674476750194739,2.370751757493192,0.48472980452659864,0.7,,,
eagle,kv_buffer,512,32,96,vanilla,g10,3.831059455871582,0.10265187989361761,6.545384599812019,2.7797112554527885,0.41341489470767906,0.75,,,
eagle,kv_buffer,512,32,96,vanilla,g10,4.570503270400001,0.08604423448864963,5.48643247360186,3.316231327170644,0.34653011886574936,0.8,,,
eagle,kv_buffer,512,32,96,vanilla,g10,5.551045042069238,0.0708453006864527,4.517303926267312,4.027685438114612,0.28531871558686106,0.85,,,
eagle,kv_buffer,512,32,96,vanilla,g10,6.861894039100001,0.05731150217251358,3.654349283235941,4.978801376986522,0.23081339241661333,0.9,,,
eagle,kv_buffer,512,32,96,vanilla,g10,8.623998154470799,0.04560129166140457,2.907671953805608,6.257335604710101,0.18365229365766222,0.95,,,
eagle,kv_buffer,512,32,96,vanilla,g12,1.2499999989759998,0.3319163213058925,23.346534418892965,0.8596822982703111,1.4745970876719814,0.2,,,
eagle,kv_buffer,512,32,96,vanilla,g12,1.3333333134651184,0.31117155560617993,21.887376325929335,0.9169944385752516,1.3824347891598754,0.25,,,
eagle,kv_buffer,512,32,96,vanilla,g12,1.428571200811,0.2904268272081553,20.42822085671478,0.9824938993296419,1.2902726563671296,0.3,,,
eagle,kv_buffer,512,32,96,vanilla,g12,1.5384597188812648,0.269682329800735,18.969081635059467,1.0580692704060843,1.198111549791085,0.35,,,
eagle,kv_buffer,512,32,96,vanilla,g12,1.666655481856,0.24893891137624474,17.510018307569336,1.146235372992419,1.105955236787951,0.4,,,
eagle,kv_buffer,512,32,96,vanilla,g12,1.8181254024807276,0.2281995514315912,16.051240447930926,1.2504081806629475,1.013816954300834,0.45,,,
eagle,kv_buffer,512,32,96,vanilla,g12,1.999755859375,0.20747302694347594,14.593365416531498,1.3753237716602822,0.9217356956043994,0.5,,,
eagle,kv_buffer,512,32,96,vanilla,g12,2.221285733720054,0.18678164406955672,13.1379621976122,1.5276800209950838,0.8298105597576809,0.55,,,
eagle,kv_buffer,512,32,96,vanilla,g12,2.4967348264959996,0.166175196856913,11.688533235492203,1.7171189884575497,0.7382627656405395,0.6,,,
eagle,kv_buffer,512,32,96,vanilla,g12,2.8465794117399468,0.14575226659103885,10.252012601282532,1.9577231463186051,0.6475302780867515,0.65,,,
eagle,kv_buffer,512,32,96,vanilla,g12,3.301036996531,0.12568638331787538,8.84060615811862,2.270274459342285,0.558384035082619,0.7,,,
eagle,kv_buffer,512,32,96,vanilla,g12,3.904970943927765,0.10624801240522574,7.473338065444307,2.685627518803752,0.4720256269630481,0.75,,,
eagle,kv_buffer,512,32,96,vanilla,g12,4.725122093056001,0.08780628164131674,6.176172260733048,3.2496830591151054,0.3900949693530265,0.8,,,
eagle,kv_buffer,512,32,96,vanilla,g12,5.860630042895024,0.07079365157940151,4.979527420450089,4.030623926972308,0.31451334491154226,0.85,,,
eagle,kv_buffer,512,32,96,vanilla,g12,7.458134171671001,0.05562991919191038,3.912931482321514,5.1293007446102985,0.24714577609523056,0.9,,,
eagle,kv_buffer,512,32,96,vanilla,g12,9.733158334409895,0.042627006264317355,2.998324592803275,6.693939146567141,0.1893780307224132,0.95,,,
eagle,kv_buffer,512,32,96,eagle,tree_d5_n31,4.0,0.08111270451570896,4.99871189304051,3.5178531851125108,0.31572506083060664,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,512,32,96,eagle,tree_d5_n31,5.0,0.06489016361256716,3.998969514432408,4.3973164813906385,0.2525800486644853,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,512,32,96,eagle,tree_d5_n31,6.0,0.05407513634380597,3.33247459536034,5.276779777668766,0.2104833738870711,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,512,32,96,eagle,tree_d5_n31,7.0,0.0463501168661194,2.8564067960231485,6.156243073946894,0.18041432047463235,,5.0,31.0,1 2 4 8 16
eagle,kv_buffer,512,32,96,eagle,tree_d6_n63,4.0,0.07703002972590944,6.0357825239709335,3.704303204204791,0.38122777333780455,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,512,32,96,eagle,tree_d6_n63,5.0,0.06162402378072755,4.828626019176747,4.630379005255989,0.30498221867024367,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,512,32,96,eagle,tree_d6_n63,6.0,0.051353353150606296,4.023855015980622,5.556454806307187,0.2541518488918697,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,512,32,96,eagle,tree_d6_n63,7.0,0.04401715984337683,3.4490185851262476,6.482530607358385,0.2178444419073169,,6.0,63.0,1 2 4 8 16 32
eagle,kv_buffer,512,32,96,eagle,tree_d7_n127,4.0,0.08750589050572977,6.863520569450168,3.260838605087881,0.4335087709933382,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,512,32,96,eagle,tree_d7_n127,5.0,0.07000471240458381,5.490816455560134,4.076048256359851,0.3468070167946705,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,512,32,96,eagle,tree_d7_n127,6.0,0.058337260337153175,4.575680379633446,4.891257907631821,0.2890058473288921,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,512,32,96,eagle,tree_d7_n127,7.0,0.05000336600327415,3.9220117539715247,5.706467558903791,0.24771929771047896,,7.0,127.0,1 2 4 8 16 32 64
eagle,kv_buffer,1024,32,96,baseline,ar,1.0,0.2873406869282462,15.917436325963092,1.0,1.0,,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.2,0.248568178072451,13.773417462599305,1.1559833972170568,0.8653037574985203,0.2,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.25,0.23862545094955295,13.222480764095332,1.2041493721011007,0.8306916071985795,0.25,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.3,0.22944754898995473,12.713923811630126,1.252315346985145,0.798741929998634,0.3,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.35,0.22094949161995642,12.243037744532714,1.300481321869189,0.7691588955542402,0.35,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.4,0.21305843834781513,11.805786396513689,1.348647296753233,0.7416889349987317,0.4,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.45,0.20571159564616634,11.398690313875287,1.396813271637277,0.7161134544815341,0.45,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.5,0.19885454245796078,11.018733970079444,1.4449792465213211,0.6922430059988162,0.5,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.5500000000000003,0.19243987979802654,10.663290938786556,1.4931452214053653,0.6699125864504671,0.55,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.5999999999999999,0.18642613355433826,10.330063096949479,1.5413111962894088,0.6489778181238902,0.6,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.65,0.18077685677996436,10.017030881890403,1.589477171173453,0.6293118236352875,0.65,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.6999999999999997,0.17545989040408308,9.722412326540686,1.6376431460574967,0.6108026523518967,0.7,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.75,0.1704467506782521,9.444629117210951,1.6858091209415411,0.5933511479989853,0.75,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.7999999999999998,0.16571211871496733,9.182278308399537,1.733975095825585,0.5768691716656802,0.8,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.8500000000000003,0.16123341280375197,8.934108624388736,1.7821410707096295,0.561278112972013,0.85,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.9,0.15699042825628484,8.699000502694297,1.8303070455936732,0.5465076363148549,0.9,,,
eagle,kv_buffer,1024,32,96,vanilla,g1,1.9499999999999988,0.1529650326599699,8.475949207753423,1.8784730204777165,0.5324946199990898,0.95,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.24,0.24945927626846248,16.01744557193688,1.1518540870735816,1.006282999594015,0.2,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.3125,0.23567962100791884,15.132672387963222,1.219200394583932,0.9506978434259646,0.25,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.3900000000000001,0.22253921048409603,14.288944251224265,1.2911912750260308,0.8976913089903443,0.3,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.4725,0.2100709694892316,13.488375218473163,1.367826728399878,0.8473962101844339,0.35,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.56,0.19828814267493172,12.73181571102675,1.4491067547054735,0.7998659740362684,0.4,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.6524999999999999,0.18718880639812013,12.019142214342954,1.535031353942817,0.755092840845131,0.45,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.75,0.17675971575593913,11.349504290972417,1.6256005261119095,0.7130233825694736,0.5,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.8525,0.16697948856836356,10.721529019812,1.7208142712127497,0.6735713465568576,0.55,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,1.96,0.1578211747820885,10.133485974082516,1.8206725892453386,0.6366280201513157,0.6,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,2.0725000000000002,0.1492542835092369,9.583417374765611,1.9251754802096757,0.6020704074772394,0.65,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,2.19,0.14124634820680068,9.069238588676589,2.0343229441057606,0.5697675431491227,0.7,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,2.3125,0.1337641092207107,8.588814058033181,2.1481149809335944,0.539585262485007,0.75,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,2.44,0.1267743863003662,8.140013323443332,2.2665515906931764,0.5113897211051552,0.8,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,2.5725000000000002,0.12024470459587695,7.720751218348583,2.389632773384507,0.48504992011528814,0.85,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,2.7099999999999995,0.11414372788667658,7.3290156860523,2.517358529007585,0.46043945368877454,0.9,,,
eagle,kv_buffer,1024,32,96,vanilla,g2,2.8524999999999996,0.10844154340855164,6.9628860680812386,2.649728857562412,0.437437658018082,0.95,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,1.2496,0.2652260969355871,17.067014244863262,1.0833801433877372,1.0722212984150647,0.2,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,1.33203125,0.24881287937554739,16.01084133752953,1.154846516182736,1.0058680939350821,0.25,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,1.4251,0.2325637013056695,14.96522419506079,1.2355354052031564,0.9401780468033575,0.3,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,1.53038125,0.2165646832975179,13.935704583665759,1.3268123063883681,0.8754993139777848,0.35,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,1.6496,0.20091327032656983,12.928552982772269,1.4301727629100602,0.8122258332319744,0.4,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,1.78463125,0.18571149122862754,11.95033483829286,1.5472423651722444,0.7507700733691988,0.45,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,1.9375,0.17105885457068884,11.007453419551553,1.6797767508112522,0.691534314580369,0.5,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,2.11038125,0.15704580901233348,10.105729000568562,1.8296616046957364,0.634884210850274,0.55,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,2.3056,0.14374849528569986,9.250061155612913,1.9989126589266701,0.5811275739501496,0.6,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,2.52563125,0.13122522566614173,8.444202216923445,2.1896756928373478,0.5305001411031262,0.65,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,2.7731,0.11951481400984805,7.6906498144247,2.404226532993385,0.48315882387922,0.7,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,3.05078125,0.10863660930481646,6.990649034695992,2.644971053192718,0.4391818438308105,0.75,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,3.3616,0.0985918999079931,6.344282782121946,2.914445174465603,0.39857440935847954,0.8,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,3.7086312500000003,0.08936626706435416,5.750623225315575,3.2153148650746184,0.3612782302094512,0.85,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,4.0951,0.08093246336614725,5.207917022876396,3.550376140514663,0.3271831541352994,0.9,,,
eagle,kv_buffer,1024,32,96,vanilla,g4,4.52438125,0.07325344890656807,4.713780696615948,3.9225550635129562,0.2961394410560482,0.95,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,1.249984,0.2828242302149471,20.079855973504827,1.0159691293418056,1.2615006312764305,0.2,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,1.333251953125,0.2651605060486683,18.82577305088878,1.0836481315038178,1.182713890941211,0.25,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,1.4282590000000002,0.24752216690460233,17.57349240521884,1.160868501280495,1.1040403771902978,0.3,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,1.5374717031249998,0.22993968725566719,16.325177652485756,1.2496350254175808,1.025616017439793,0.35,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,1.663936,0.2124635578417682,15.0844135166169,1.3524233983798888,0.9476660190568854,0.4,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,1.8113878281249998,0.19516845431546337,13.85650179352613,1.472270136770151,0.8705234630607348,0.45,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,1.984375,0.17815471500144903,12.6485662685659,1.6128716375870777,0.7946358954761261,0.5,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,2.188390328125,0.16154602679308092,11.469388420616244,1.7786923803226162,0.7205550055763947,0.55,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,2.430016,0.14548289500192607,10.32894379674268,1.9750822728984192,0.6489074989981292,0.6,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,2.7170792031250004,0.1301124244646233,9.237676494788122,2.2084031414415173,0.5803495176996848,0.65,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,3.0588189999999997,0.11557590121579618,8.205617491321147,2.4861643638991957,0.5155112496311282,0.7,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,3.466064453125,0.10199630369315896,7.24149796653544,2.8171676474930787,0.45494122409170623,0.75,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,3.9514240000000003,0.08946793930011064,6.352013524538358,3.2116609500124125,0.3990600869674926,0.8,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,4.529486078124999,0.07804986183495324,5.54135684628829,3.681501544946564,0.3481312400320224,0.85,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,5.2170309999999995,0.06776378414868542,4.811069493201298,4.240328230456718,0.30225153062832827,0.9,,,
eagle,kv_buffer,1024,32,96,vanilla,g6,6.033254078125,0.05859619999475777,4.1601925534993915,4.903742682186776,0.26136071590333043,0.95,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,1.24999936,0.3005488816146489,19.192957726568864,0.9560530898819393,1.2057819697549559,0.2,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,1.3333282470703125,0.2817655071003796,17.993457295630943,1.01978659448149,1.1304243300965264,0.25,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,1.42854331,0.2629853131068367,16.794159971753416,1.0926111558614502,1.0550794504740875,0.3,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,1.5383402836328124,0.24421508925180016,15.595499337807503,1.1765885875789641,0.9797745703791211,0.35,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,1.66622976,0.22547065157870355,14.39848540138794,1.2744039408958114,0.904573142717865,0.4,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,1.8168060351953124,0.2067837195546521,13.205143757758933,1.3895711303921257,0.8296024238664544,0.45,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,1.99609375,0.1882105535709567,12.019067177940983,1.5266980595746282,0.7550881267441643,0.5,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,2.2119880742578126,0.16984083867318345,10.845982920937711,1.6918232927544716,0.6813900617429653,0.55,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,2.4748057599999997,0.1518042004504737,9.694168836393098,1.892837524097309,0.6090282780387719,0.6,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,2.7979659633203124,0.13427107927403267,8.574509193188355,2.1400042993757062,0.5386865709776634,0.65,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,3.1988213099999996,0.1174451065749049,7.500007830921364,2.446595650581527,0.47118189621327555,0.7,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,3.6996612548828125,0.10154602915907412,6.4846977120012195,2.8296595081834326,0.40739586320342075,0.75,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,4.32891136,0.08678530892049192,5.542082726941799,3.310936960442146,0.3481768428941067,0.8,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,5.1225536914453125,0.07333957480903011,4.6834423453254415,3.9179486338236407,0.29423345879425516,0.85,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,6.12579511,0.06132851375550281,3.916419737178923,4.685270673177924,0.2460458868486762,0.9,,,
eagle,kv_buffer,1024,32,96,vanilla,g8,7.395011805507812,0.05080261121249538,3.244238887739094,5.656022004978596,0.20381667130952383,0.95,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,1.2499999743999999,0.3182787066176837,20.249767522496374,0.9027958231381145,1.2721751862432,0.2,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,1.3333330154418945,0.29838635248397744,18.984161189721547,0.9629820014763432,1.192664497030611,0.25,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,1.4285688979,0.2784943559313155,17.718577607237165,1.0317648484018558,1.1131552370865285,0.3,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,1.5384466847450193,0.25860394062996644,16.453094628314428,1.1111226156425777,1.0336522974794389,0.35,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,1.6665967616,0.23871903767664787,15.18796236014864,1.2036773008337016,0.9541713909906083,0.4,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,1.8179032221270506,0.21885014025040583,13.923848407677989,1.3129563755338438,0.8747544593576705,0.45,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,1.9990234375,0.1990213659634342,12.662287199784979,1.443768037352526,0.7954979018280346,0.5,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,2.2191263924629885,0.17928153009914924,11.406384499186919,1.6027344633289125,0.7165968354201517,0.55,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,2.4909300736,0.15971880517271286,10.161750084033518,1.7990410497845177,0.6384036898868308,0.6,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,2.832140619502832,0.14047620813192885,8.937483086263509,2.045475819352904,0.5614901107966419,0.65,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,3.2674224418999995,0.12176214805356533,7.746843065082034,2.3598523147098223,0.4866891191797061,0.7,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,3.831059455871582,0.10384813384047509,6.607104164340823,2.7669316366304737,0.4150859490836416,0.75,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,4.570503270400001,0.08704695119698512,5.538166671634642,3.3009850773291447,0.347930819902278,0.8,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,5.551045042069238,0.0716708965805591,4.559899747325938,4.009168304533085,0.2864719954863736,0.85,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,6.861894039100001,0.057979381910763385,3.6888078918872873,4.955911523349714,0.2317463576637926,0.9,,,
eagle,kv_buffer,1024,32,96,vanilla,g10,8.623998154470799,0.04613270643128786,2.9350897844991097,6.228567737646705,0.1843946301648875,0.95,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,1.2499999989759998,0.3359634102774262,23.551741898628254,0.8552737534452661,1.4796190426854587,0.2,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,1.3333333134651184,0.3149657015704218,22.079758340890287,0.9122919908280901,1.3871428720513095,0.25,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,1.428571200811,0.29396803061992854,20.607777429963186,0.9774555631858798,1.2946668677009017,0.3,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,1.5384597188812648,0.2729705934765312,19.135812909405416,1.0526433754958682,1.2021918930621258,0.35,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,1.666655481856,0.2519742484722109,17.663924950094717,1.1403573526678688,1.1097217283214704,0.4,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,1.8181254024807276,0.23098201143317876,16.19232496779352,1.2439959507901834,1.0172696555023786,0.45,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,1.999755859375,0.21000276635469284,14.721635749260589,1.3682709609783439,0.9248748006767886,0.5,,,
eagle,kv_buffer,1024,32,96,vanilla,g12,2.221285733720054,0.1890590913756269,13.253440069533431,1.5198459108075961,0.8326366004000035,0.55,,,
